client_id,ndc,lottery_winner,book_date,cottage,arrival,departure,days,weeks,extra_days,persons,total_days_person,season,nights_w,dayprice_w,weekprice_w,nights_d,dayprice_d,painting_week,discount,discount_euro,early_booking_discount,cottage_total,extra_bed,cleaning,phone,internet,other_charges,final_total,net,IVA 6%,IVA 23%,date_deposit_25_perct,deposit_25_perct,date_rest,rest_75_perct,arrival_week_day,departure_week_day
586,0.0,0.0,2021-05-26,Casa Marcanta,2021-07-11,2021-07-18,7.0,0.0,7.0,2.0,14.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,243.25,0.0,729.75,,60.0,,28.0,,789.75,745.0471698113207,44.70283018867924,,2021-05-26,197.4375,2021-06-12,592.3125,6.0,6.0
587,0.0,0.0,2021-05-24,Casa Marcanta,2021-08-06,2021-08-18,12.0,0.0,12.0,4.0,48.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,1668.0,,60.0,,48.0,,1728.0,1630.188679245283,97.81132075471699,,2021-05-24,432.0,2021-07-20,1296.0,4.0,2.0
204,0.0,0.0,2021-06-01,Casa Boa,2021-06-09,2021-06-21,12.0,3.0,9.0,2.0,24.0,high,0.0,0.0,156.0,0.0,193.0,0.0,0.0,1008.0,0.0,1197.0,,60.0,,,,1257.0,1185.8490566037735,71.15094339622641,,,,2021-06-01,1257.0,2.0,0.0
588,0.0,0.0,2021-06-04,Casa Valorosa,2021-08-08,2021-08-15,7.0,0.0,7.0,6.0,42.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,973.0,,60.0,,28.0,25.0,1033.0,974.5283018867925,58.47169811320755,,2021-06-04,258.25,2021-07-09,774.75,6.0,6.0
589,0.0,0.0,2021-06-06,Casa Boa,2021-09-02,2021-09-11,9.0,2.0,7.0,2.0,18.0,high/mid,0.0,0.0,139.0,0.0,115.0,0.0,0.0,0.0,0.0,1083.0,,60.0,,,,285.75,269.57547169811323,16.174528301886795,,2021-06-06,285.75,,,3.0,5.0
590,0.0,0.0,2021-06-10,Casa Basta,2021-08-21,2021-08-28,7.0,0.0,7.0,6.0,42.0,high,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,1358.0,,60.0,,24.0,,1418.0,1337.735849056604,80.26415094339623,,2021-06-10,354.5,2021-07-23,1063.5,5.0,5.0
591,0.0,0.0,2021-06-15,Casa Marcanta,2021-09-24,2021-09-30,6.0,0.0,6.0,2.0,12.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,690.0,,60.0,,,,750.0,707.5471698113207,42.45283018867924,,2021-06-15,187.5,2021-08-25,562.5,4.0,3.0
573,0.0,0.0,2021-07-07,Casa Boa,2021-07-07,2021-07-15,8.0,0.0,1.0,0.0,0.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,139.0,,,,28.0,,167.0,153.89630311397454,7.867924528301887,5.235772357723577,,,2021-07-15,167.0,2.0,3.0
592,0.0,0.0,2021-08-03,Casa Valorosa,2021-08-18,2021-08-25,7.0,0.0,7.0,4.0,28.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,973.0,,60.0,,28.0,,1033.0,974.5283018867925,58.47169811320755,,,,2021-08-03,1033.0,2.0,2.0
593,0.0,0.0,2021-08-21,Casa Valorosa,2021-08-26,2021-08-31,5.0,0.0,5.0,4.0,20.0,high,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,695.0,,60.0,,,,755.0,712.2641509433962,42.73584905660377,,,,2021-08-21,755.0,3.0,1.0
594,0.0,0.0,2021-08-23,Casa Boa,2021-09-07,2021-09-15,8.0,0.0,8.0,5.0,40.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,920.0,,60.0,,32.0,,980.0,924.5283018867925,55.47169811320755,,,,2021-08-23,980.0,1.0,2.0
595,0.0,0.0,2021-09-01,Casa Boa,2021-09-20,2021-09-28,8.0,0.0,8.0,3.0,24.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,920.0,,60.0,,32.0,,980.0,924.5283018867925,55.47169811320755,,,,2021-09-01,980.0,0.0,1.0
596,0.0,0.0,2021-09-06,Casa Boa,2022-04-25,2022-05-03,8.0,0.0,8.0,4.0,32.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,920.0,,60.0,,,,980.0,924.5283018867925,55.47169811320755,,2021-09-06,245.0,2022-03-28,735.0,0.0,1.0
597,0.0,0.0,2021-09-14,Casa Basta,2021-09-14,2021-09-24,10.0,0.0,10.0,3.0,30.0,mid,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,1250.0,,60.0,,,,1250.0,1179.245283018868,70.75471698113208,,,,2021-09-14,1250.0,1.0,4.0
598,0.0,0.0,2021-09-14,Casa Valorosa,2021-09-23,2021-10-05,12.0,0.0,12.0,2.0,24.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,1380.0,,60.0,,48.0,,1440.0,1358.4905660377358,81.50943396226414,,,,2021-09-14,1440.0,3.0,1.0
599,0.0,0.0,2021-10-31,Casa Basta,2021-10-31,2021-11-12,12.0,1.0,11.0,4.0,48.0,mid,0.0,0.0,125.0,0.0,92.0,0.0,0.0,92.0,0.0,1045.0,,60.0,,48.0,,1045.0,985.8490566037735,59.15094339622641,,,,2021-10-31,1045.0,6.0,4.0
600,0.0,0.0,2021-10-06,Casa Valorosa,2022-01-03,2022-01-17,14.0,0.0,14.0,2.0,28.0,low,0.0,0.0,0.0,0.0,86.0,0.0,0.0,120.4,0.0,1083.6,,60.0,,,,1143.6,1078.8679245283017,64.7320754716981,,2021-10-06,285.9,,,0.0,0.0
601,0.0,0.0,2021-10-06,Unknown,2000-01-01,2000-01-01,1.0,0.0,1.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,67.5,,,,,,67.5,54.87804878048781,,12.621951219512196,,,2021-10-06,67.5,8.0,8.0
601,0.0,0.0,2021-10-08,Unknown,2000-01-01,2000-01-01,1.0,0.0,1.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,67.5,,,,,,67.5,54.87804878048781,,12.621951219512196,,,2021-10-08,67.5,8.0,8.0
602,0.0,0.0,2021-11-27,Casa Boa,2021-11-27,2021-12-04,7.0,0.0,7.0,3.0,21.0,low,0.0,0.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,420.0,,60.0,,26.0,,420.0,396.22641509433964,23.77358490566038,,,,2021-11-27,420.0,5.0,5.0
204,0.0,0.0,2021-10-12,Casa Basta,2021-10-12,2021-10-26,14.0,0.0,7.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,41.0,0.0,0.0,71.75,0.0,215.25,,,,112.0,,327.25,294.1229483049547,12.183962264150942,20.943089430894307,,,2021-10-21,327.25,1.0,1.0
603,0.0,0.0,2021-10-27,All four cottages,2022-05-12,2022-05-16,16.0,12.0,4.0,15.0,240.0,mid,0.0,0.0,115.0,0.0,156.0,0.0,0.0,501.0,0.0,1503.0,,240.0,,,,1743.0,1417.9245283018868,85.0754716981132,,,,2021-10-27,1743.0,3.0,0.0
1,0.0,0.0,2021-11-02,Casa Boa,2021-11-02,2021-11-17,15.0,0.0,15.0,2.0,30.0,low,0.0,0.0,0.0,0.0,86.0,0.0,0.0,129.0,0.0,1161.0,,60.0,,60.0,,1221.0,1144.0635066728025,65.71698113207547,,,,2021-11-17,1221.0,1.0,2.0
494,0.0,0.0,2021-11-05,Casa Valorosa,2022-08-07,2022-08-21,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,146.0,0.0,0.0,98.0,0.0,1946.0,,60.0,,,,2006.0,1892.4528301886792,113.54716981132074,,2021-11-05,501.5,2022-07-10,1504.5,6.0,6.0
477,0.0,0.0,2021-11-22,Casa Boa,2022-05-23,2022-05-31,8.0,0.0,8.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,92.0,0.0,828.0,,60.0,,,,888.0,837.7358490566039,50.26415094339623,,2021-11-22,222.0,2022-04-25,666.0,0.0,1.0
214,0.0,0.0,2021-12-30,Casa Basta,2022-07-13,2022-07-27,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,204.0,0.0,140.0,271.6,0.0,2444.4,,60.0,,,,2504.4,2362.6415094339623,141.75849056603772,,2021-12-30,626.1,2022-06-15,1878.3000000000002,2.0,2.0
535,0.0,0.0,2019-12-27,Unknown,2022-04-13,2022-04-20,7.0,0.0,7.0,1.0,7.0,mid,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,769.0,,,,,,769.0,725.4716981132075,43.52830188679245,,2019-12-27,192.25,2020-08-31,576.75,2.0,2.0
258,0.0,0.0,2020-03-26,Casa Valorosa,2022-05-27,2022-06-11,15.0,0.0,15.0,2.0,30.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,172.5,0.0,1552.5,,60.0,,60.0,,1612.5,1521.2264150943395,91.27358490566037,,2020-03-26,418.2,2020-03-26,1254.6,4.0,5.0
214,0.0,0.0,2021-12-30,Casa Basta,2022-07-13,2022-07-27,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,204.0,0.0,140.0,271.6,0.0,2444.4,,60.0,,,,2504.4,2362.6415094339623,141.75849056603772,,2021-12-30,626.1,2022-06-14,1878.3000000000002,2.0,2.0
214,0.0,0.0,2022-07-12,Casa Basta,2022-07-12,2022-07-27,15.0,0.0,1.0,0.0,0.0,high,0.0,0.0,0.0,0.0,204.0,0.0,0.0,14.4,0.0,189.6,,,,60.0,,189.6,178.8679245283019,10.732075471698113,,,,2022-07-27,189.6,1.0,2.0
596,0.0,0.0,2021-09-06,Casa Boa,2022-04-25,2022-05-03,8.0,0.0,8.0,4.0,32.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,920.0,,60.0,,32.0,,980.0,924.5283018867925,55.47169811320755,,2021-09-06,245.0,2022-03-23,735.0,0.0,1.0
604,0.0,0.0,2021-10-27,All four cottages,2022-05-12,2022-05-16,16.0,12.0,4.0,15.0,240.0,mid,0.0,0.0,115.0,0.0,156.0,0.0,0.0,501.0,0.0,1503.0,,240.0,,64.0,,1743.0,1644.3396226415093,98.66037735849055,,2021-10-27,1743.0,,,3.0,0.0
204,0.0,0.0,2022-02-24,All four cottages,2022-10-15,2022-10-23,32.0,8.0,24.0,14.0,448.0,mid,0.0,0.0,156.0,0.0,115.0,0.0,0.0,1002.0,0.0,3006.0,,240.0,,128.0,,2582.25,2436.0849056603774,146.16509433962264,,2022-02-24,811.5,2022-09-13,1770.75,5.0,6.0
494,0.0,0.0,2021-11-05,Casa Valorosa,2022-08-07,2022-08-21,14.0,0.0,14.0,4.0,56.0,high,0.0,0.0,0.0,0.0,146.0,0.0,0.0,98.0,0.0,1946.0,,60.0,,56.0,,2006.0,1892.4528301886792,113.54716981132074,,2021-11-05,501.5,2022-07-13,1504.5,6.0,6.0
605,0.0,0.0,2022-01-05,All four cottages,2022-10-07,2022-10-14,28.0,21.0,7.0,20.0,560.0,mid,0.0,0.0,115.0,0.0,156.0,0.0,0.0,176.6,0.0,3330.4,,240.0,,112.0,25.0,3595.4,3391.88679245283,203.5132075471698,,2022-01-05,898.85,2022-08-18,2696.55,4.0,4.0
477,0.0,0.0,2021-11-22,Casa Boa,2022-05-23,2022-05-31,8.0,0.0,8.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,92.0,0.0,828.0,,60.0,,,,222.0,209.43396226415098,12.566037735849058,,2021-11-22,222.0,,0.0,0.0,1.0
607,0.0,0.0,2022-07-21,Casa Basta,2022-07-27,2022-08-03,7.0,0.0,7.0,0.0,0.0,high,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,1211.0,,,,,,1211.0,1142.4528301886792,68.54716981132074,,2022-07-21,605.5,2022-08-04,605.5,2.0,2.0
607,0.0,0.0,2022-07-27,Casa Basta,2022-07-27,2022-08-03,7.0,0.0,7.0,0.0,0.0,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.1,,,,,,-121.1,-114.24528301886792,-6.854716981132075,,,,2022-07-29,-121.1,2.0,2.0
608,0.0,0.0,2022-01-11,Casa Valorosa,2022-05-16,2022-05-28,12.0,0.0,12.0,2.0,24.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,138.0,0.0,1242.0,,60.0,,44.0,,1302.0,1228.301886792453,73.69811320754717,,2022-01-11,325.5,2022-04-14,976.5,0.0,5.0
609,0.0,0.0,2022-04-21,Casa Valorosa,2022-04-22,2022-05-09,17.0,0.0,17.0,3.0,51.0,mid,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1547.0,,60.0,,68.0,,1547.0,1459.433962264151,87.56603773584905,,2022-04-21,773.5,2022-05-12,773.5,4.0,0.0
204,0.0,0.0,2022-03-17,Casa Basta and Casa Marcanta,2022-03-17,2022-03-24,7.0,0.0,0.0,5.0,35.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3.0,3.0
610,0.0,0.0,2022-01-21,Casa Boa,2022-01-24,2022-02-07,14.0,0.0,14.0,2.0,28.0,low,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,1204.0,,60.0,,,,1264.0,1192.4528301886792,71.54716981132074,,,,2022-01-21,1264.0,0.0,0.0
611,0.0,0.0,2022-01-22,Casa Marcanta,2022-07-24,2022-07-31,7.0,0.0,7.0,4.0,28.0,high,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,1022.0,,60.0,,28.0,,1082.0,1020.7547169811321,61.24528301886792,,2022-01-22,270.5,2022-05-22,811.5,6.0,6.0
612,0.0,0.0,2022-01-23,Casa Boa,2022-07-24,2022-07-31,7.0,0.0,7.0,4.0,28.0,high,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,1022.0,,60.0,,28.0,,1082.0,1020.7547169811321,61.24528301886792,,2022-01-23,270.5,2022-06-24,811.5,6.0,6.0
613,0.0,0.0,2022-04-21,Casa Marcanta,2022-04-27,2022-05-06,9.0,0.0,9.0,2.0,18.0,mid,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,819.0,,60.0,,,,819.0,772.6415094339623,46.35849056603773,,2022-04-21,409.5,2022-05-25,409.5,2.0,4.0
269,0.0,0.0,2022-02-06,Unknown,2022-04-12,2022-04-20,8.0,0.0,1.0,1.0,8.0,mid,0.0,0.0,0.0,0.0,50.0,769.0,0.0,0.0,0.0,50.0,,,,,,819.0,772.6415094339623,46.35849056603773,,2022-02-06,204.75,2022-03-15,614.25,1.0,2.0
614,0.0,0.0,2022-02-01,Casa Basta,2022-08-03,2022-08-12,9.0,0.0,9.0,5.0,45.0,high,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,1836.0,,60.0,,36.0,,1896.0,1788.6792452830189,107.32075471698113,,2022-02-01,474.0,2022-07-21,1422.0,2.0,4.0
610,0.0,0.0,2022-02-01,Casa Boa,2022-02-07,2022-02-14,7.0,0.0,7.0,2.0,14.0,low,0.0,0.0,0.0,0.0,86.0,0.0,0.0,180.6,0.0,421.4,,,,,,421.4,397.54716981132077,23.852830188679246,,,,2022-02-01,421.4,0.0,0.0
610,0.0,0.0,2022-02-11,Casa Boa,2022-02-14,2022-02-16,2.0,0.0,2.0,2.0,4.0,low,0.0,0.0,0.0,0.0,86.0,0.0,0.0,17.2,0.0,154.8,,,,92.0,,246.8,220.8344838165363,8.762264150943397,17.203252032520325,,,2022-02-11,246.8,0.0,2.0
615,0.0,0.0,2022-04-21,Casa Basta,2022-05-02,2022-05-09,7.0,0.0,7.0,4.0,28.0,mid,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,875.0,,60.0,,28.0,,875.0,825.4716981132075,49.52830188679245,,2022-04-21,437.5,2022-05-28,437.5,0.0,0.0
616,0.0,0.0,2022-02-16,Casa Boa,2022-02-17,2022-02-24,7.0,0.0,7.0,1.0,7.0,low,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,602.0,,60.0,,28.0,,662.0,624.5283018867925,37.47169811320755,,,,2022-02-16,662.0,3.0,3.0
617,0.0,0.0,2022-06-23,Casa Basta,2022-06-30,2022-07-07,7.0,0.0,7.0,5.0,35.0,high,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,1211.0,,60.0,,28.0,,1211.0,1142.4528301886792,68.54716981132074,,2022-06-23,605.5,2022-06-23,605.5,3.0,3.0
618,0.0,0.0,2022-02-21,Casa Marcanta,2022-05-16,2022-05-27,11.0,0.0,11.0,2.0,22.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,126.5,0.0,1138.5,,60.0,,8.0,,1198.5,1130.6603773584905,67.83962264150942,,2022-02-21,299.62,2022-04-20,898.88,0.0,4.0
619,0.0,0.0,2022-07-28,Casa Boa,2022-08-04,2022-08-11,7.0,0.0,7.0,4.0,28.0,high,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,882.0,,60.0,,28.0,,882.0,832.0754716981131,49.92452830188679,,2022-07-28,441.0,2022-08-18,441.0,3.0,3.0
620,0.0,0.0,2022-03-07,Casa Boa,2022-03-07,2022-03-18,11.0,4.0,7.0,2.0,22.0,mid/low,0.0,0.0,72.0,0.0,91.0,0.0,0.0,72.0,0.0,853.0,,60.0,,,,853.0,804.7169811320755,48.283018867924525,,,,2022-04-21,853.0,0.0,4.0
620,0.0,0.0,2022-03-07,Casa Boa,2022-03-07,2022-03-18,11.0,4.0,7.0,2.0,22.0,mid/low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,,,,,,-19.0,-17.92452830188679,-1.0754716981132075,,,,2022-04-12,-19.0,0.0,4.0
540,0.0,0.0,2022-03-14,Casa Marcanta,2022-07-18,2022-07-24,6.0,0.0,6.0,2.0,12.0,high,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,876.0,,60.0,,24.0,,936.0,883.0188679245284,52.981132075471706,,2022-03-14,234.0,2022-06-18,702.0,0.0,6.0
575,0.0,0.0,2022-06-04,Casa Boa,2022-07-19,2022-07-24,5.0,0.0,5.0,0.0,0.0,high,0.0,0.0,0.0,0.0,146.0,0.0,0.0,182.5,0.0,547.5,,60.0,,,,607.5,573.1132075471697,34.386792452830186,,,,2022-06-04,607.5,1.0,6.0
575,0.0,0.0,2022-06-21,Casa Boa,2022-07-18,2022-07-19,1.0,0.0,1.0,0.0,0.0,high,0.0,0.0,0.0,0.0,146.0,0.0,0.0,36.5,0.0,109.5,,,,,,109.5,103.30188679245282,6.198113207547169,,,,2022-06-21,109.5,0.0,1.0
621,0.0,0.0,2022-04-01,Casa Valorosa,2022-04-04,2022-04-12,8.0,0.0,8.0,1.0,8.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,92.0,0.0,828.0,,60.0,,28.0,,888.0,837.7358490566039,50.26415094339623,,,,2022-04-01,888.0,0.0,1.0
622,0.0,0.0,2022-07-28,Casa Marcanta,2022-08-07,2022-08-24,17.0,0.0,17.0,4.0,68.0,high,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,2142.0,,60.0,,60.0,,2142.0,2020.754716981132,121.24528301886792,,2022-07-28,1071.0,2022-08-18,1071.0,6.0,2.0
623,0.0,0.0,2022-08-04,Casa Boa,2022-08-14,2022-08-24,10.0,0.0,10.0,2.0,20.0,high,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,1260.0,,60.0,,40.0,,1260.0,1188.6792452830189,71.32075471698113,,2022-08-04,630.0,2022-08-18,630.0,6.0,2.0
624,0.0,0.0,2022-04-21,Casa Basta,2022-04-23,2022-04-30,7.0,0.0,7.0,4.0,28.0,mid,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,875.0,,60.0,,28.0,,875.0,825.4716981132075,49.52830188679245,,2022-04-21,437.5,2022-05-12,437.5,5.0,5.0
413,0.0,0.0,2022-05-03,Casa Valorosa,2022-05-30,2022-06-09,10.0,0.0,10.0,2.0,20.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,1150.0,,60.0,,40.0,,1210.0,1141.5094339622642,68.49056603773585,,,,2022-05-03,1210.0,0.0,3.0
625,0.0,0.0,2022-05-01,Casa Marcanta,2022-08-24,2022-09-01,8.0,0.0,8.0,4.0,32.0,high,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,1168.0,,60.0,,32.0,,1228.0,1158.4905660377358,69.50943396226414,,2022-05-01,307.0,2022-07-26,921.0,2.0,3.0
626,0.0,0.0,2022-05-13,Casa Marcanta,2022-07-31,2022-08-07,7.0,0.0,7.0,0.0,0.0,high,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,1022.0,,60.0,,,,270.5,255.18867924528303,15.31132075471698,,2022-05-13,270.5,,,6.0,6.0
627,0.0,0.0,2022-05-09,Casa Marcanta,2022-09-08,2022-09-13,5.0,0.0,5.0,2.0,10.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,575.0,,60.0,,20.0,,635.0,599.0566037735849,35.943396226415096,,2022-05-09,158.75,2022-08-11,476.25,3.0,1.0
628,0.0,0.0,2022-05-17,Casa Basta,2022-08-15,2022-08-21,6.0,0.0,6.0,5.0,30.0,high,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,1224.0,,60.0,,24.0,,1284.0,1211.3207547169811,72.67924528301886,,2022-05-17,321.0,2022-07-18,963.0,0.0,6.0
629,0.0,0.0,2022-05-29,Casa Boa,2023-05-13,2023-06-10,28.0,0.0,28.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,392.0,0.0,2828.0,,60.0,,112.0,,3000.0,2830.188679245283,169.81132075471697,,2022-05-29,750.0,2023-04-15,2250.0,5.0,5.0
630,0.0,0.0,2022-06-30,Casa Boa and Casa Marcanta,2022-07-05,2022-07-12,7.0,0.0,7.0,2.0,14.0,high,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,1764.0,,120.0,,56.0,,1764.0,1664.1509433962262,99.84905660377358,,2022-06-30,882.0,2022-08-02,882.0,1.0,1.0
631,0.0,0.0,2022-06-04,Casa Boa,2022-06-19,2022-06-29,10.0,0.0,10.0,2.0,20.0,high,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,1460.0,,60.0,,40.0,,1520.0,1433.9622641509434,86.0377358490566,,,,2022-06-04,1520.0,6.0,2.0
632,0.0,0.0,2022-07-19,Casa Marcanta,2022-07-31,2022-08-07,7.0,0.0,7.0,0.0,0.0,high,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,1022.0,,60.0,,,,1082.0,1020.7547169811321,61.24528301886792,,,,2022-07-19,1082.0,6.0,6.0
633,0.0,0.0,2022-08-02,Casa Valorosa,2022-09-04,2022-09-09,5.0,0.0,5.0,5.0,25.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,575.0,,60.0,,,,635.0,599.0566037735849,35.943396226415096,,2022-08-02,158.75,2022-08-08,476.25,6.0,4.0
634,0.0,0.0,2022-07-31,Casa Boa,2022-12-29,2023-02-06,39.0,0.0,39.0,2.0,78.0,low,0.0,0.0,0.0,0.0,86.0,0.0,0.0,354.0,0.0,3000.0,,60.0,,,,3060.0,2886.7924528301887,173.2075471698113,,2022-07-31,765.0,2022-11-30,2295.0,3.0,0.0
635,0.0,0.0,2022-08-03,Casa Boa,2022-09-05,2022-09-10,5.0,0.0,5.0,6.0,30.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,575.0,,60.0,,20.0,,635.0,599.0566037735849,35.943396226415096,,2022-08-03,158.75,2022-08-05,476.25,0.0,5.0
596,0.0,0.0,2022-11-07,Casa Valorosa,2023-04-24,2023-05-03,9.0,0.0,9.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,1035.0,,60.0,,,,1095.0,1033.0188679245284,61.981132075471706,,2022-11-07,273.75,2023-03-27,821.25,0.0,2.0
636,0.0,0.0,2022-09-04,Casa Basta,2022-09-04,2022-09-11,7.0,0.0,7.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,875.0,,60.0,,,,875.0,825.4716981132075,49.52830188679245,,,,2022-09-29,875.0,6.0,6.0
600,0.0,0.0,2022-10-05,Casa Valorosa,2022-12-30,2023-01-27,28.0,0.0,28.0,2.0,56.0,low,0.0,0.0,0.0,0.0,86.0,0.0,0.0,240.8,0.0,2167.2,,60.0,,,,2227.2,2101.132075471698,126.06792452830187,,2022-10-05,556.8,2022-11-18,1670.3999999999999,4.0,4.0
214,0.0,0.0,2022-11-28,Casa Basta,2023-07-12,2023-07-26,14.0,0.0,14.0,0.0,0.0,high,0.0,0.0,0.0,0.0,146.0,0.0,0.0,204.4,0.0,1839.6,,60.0,,,,1899.6,1792.0754716981132,107.52452830188679,,2022-11-28,474.9,2023-06-14,1424.6999999999998,2.0,2.0
637,0.0,0.0,2022-11-16,Casa Boa,2022-11-16,2022-11-23,7.0,0.0,7.0,2.0,14.0,low,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0,0.0,432.0,,60.0,,28.0,,432.0,407.54716981132077,24.452830188679247,,,,2022-11-25,432.0,2.0,2.0
638,0.0,0.0,2022-12-22,Casa Marcanta,2022-12-29,2023-01-05,7.0,4.0,3.0,4.0,28.0,high/low,0.0,0.0,119.5,0.0,72.0,0.0,0.0,72.0,0.0,622.0,,,,,,622.0,586.7924528301887,35.20754716981132,,2022-12-22,311.0,,311.0,3.0,3.0
640,0.0,0.0,2022-11-25,Casa Marcanta,2023-01-30,2023-03-13,42.0,39.0,3.0,2.0,84.0,low,0.0,0.0,86.0,0.0,121.0,0.0,0.0,577.0,0.0,3140.0,,60.0,,,,3200.0,3018.867924528302,181.1320754716981,,2022-11-25,800.0,2023-01-02,2400.0,0.0,0.0
459,0.0,0.0,2022-12-10,Casa Boa,2023-04-12,2023-04-19,7.0,0.0,0.0,2.0,14.0,mid,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,82.0,0.0,1538.0,,,,,,1538.0,1450.943396226415,87.0566037735849,,2022-12-10,384.5,2023-03-15,1153.5,2.0,2.0
642,0.0,0.0,2022-12-12,Casa Valorosa,2023-07-22,2023-07-29,7.0,0.0,7.0,4.0,28.0,high,0.0,0.0,0.0,0.0,157.0,0.0,0.0,77.0,0.0,1022.0,,60.0,,,,1082.0,1020.7547169811321,61.24528301886792,,2022-12-12,270.5,2023-06-24,811.5,5.0,5.0
644,0.0,0.0,2022-12-21,Casa Valorosa,2023-03-25,2023-04-01,7.0,0.0,7.0,3.0,21.0,mid,0.0,0.0,0.0,0.0,121.0,0.0,0.0,127.05,0.0,719.95,,60.0,,,,779.95,735.8018867924529,44.148113207547176,,2022-12-21,194.9975,2023-02-25,584.9525000000001,5.0,5.0
629,0.0,0.0,2022-05-29,Casa Boa,2023-05-13,2023-06-10,28.0,0.0,28.0,0.0,0.0,mid,0.0,0.0,0.0,0.0,115.0,0.0,0.0,392.0,0.0,2828.0,,60.0,,112.0,,3000.0,2830.188679245283,169.81132075471697,,2022-05-29,750.0,2023-04-06,2250.0,5.0,5.0
